date,title,location,duration,content,source_file
2025-11-17,鳳凰颱風,舞雲,1.0,"- [x] Basic * 10/10（但是上課卡很久）  
- [x] Cup *1/1，Flyby 蝴蝶*1  
- [x] 正手 *0/10  
- [x] [ Pencil 控制慢慢落 lock](https://www.instagram.com/reel/DLEnxcXoMvV/?igsh=MWZ1amZtMDhsemJvNw==)* 1/5  
- [x] 背上跳hold *3  
- [x] Dangerous bridge *0/3  ",日常進擊紀錄 202511-12.md
2025-11-18,比賽旋轉對拍,Flow,1.5,"* 強度：中（我休息蠻久的。六次旋轉大跳、平均休息五分鐘）  
* 目標  
    * 軟：🍒換手抓（ok, 但還是放不了另一隻手），烤雞塞快深（有進步變快！再加深）  
    * 肌：黑太陽停好（有停好還可以加戲）  
- [x] 暖身  
    - [x] 拉伸（深25分鐘）  
    - [x] 肌力  
    - [x] Ayesha🌈腹上跳（腿直）+左1  
- [x] 主菜  
    - [x] 旋轉  
        - [x] 慢練整套 *3  
            * 今天有第一次做就完成了！（深度拉筋有差，但是黑太陽腿位一開始莫名痛）  
            * 最害怕air SM  
        - [x] 跟音樂 *3  
            * 旋轉 1 上去看起來有點匆促；要跟呼吸，像是花綻放、收起來  
            * 旋轉 2 上爬可以更多細節（槍聲）；cherry  
            * 地板現在看起來很搞笑😑  
        - [x] Elbow to elbow(有稍微 try, 但好像還不太行)  
    - [x] 鳳凰分解  
        - [x] Chair *2  
        - [x] 一步過頭 *10  
            * 肩膀不能一跑就鬆，身體要用力繃緊幫忙  
        - [x] 推手練習 *5  ",日常進擊紀錄 202511-12.md
2025-11-19,希臘神腹上+漫步,舞雲,,"- [x] 一步鳳凰過頭 *  
- [x] 希臘神腹上 下來2/3 +1  
- [x] Cup腹上 *0/5 飛還可以，但是上不去  
- [x] 漫步前後左右*3 順前+2  ",日常進擊紀錄 202511-12.md
2025-11-19,比賽旋轉對拍,自空,1.0,"* 強度：  
* 目標  
    * 感受暖身狀態  
    * 熟練旋轉＋拉體力＋表達音樂  
- [x] 暖身  
    - [x] 拉筋（深30分鐘）  
    - [x] 肌力  
    - [x] Ayesha🌈拉出來（右腳超級滑夾不太住）＋左拉(不會，改用跳的）  
- [x] 主菜  
    - [x] 旋轉（休息短一點 3 分鐘）  
        - [x] 跟音樂 * 3（聽呼吸、感受身體狀態）  
        - [x] 修理東西 * 2  
            * 試試看 cherry 換手  
            * 烤雞加速（感受上腿turn out)  
            * 旋轉2轉速（轉頭起飛）  
            * 飛馬 烤雞 右膝蓋鎖好  
        - [x] 跟音樂 * 1（聽音樂，加細節）  
            * 旋轉 1：收放很好，但收的時候不要甩（注意腳背）  
            * 地板：槍聲（感受身體做）  
            * 爬：槍聲（感受身體做）  
            * 飛馬預備卍字：戳戳戳  
            * 飛馬拍點＋烤雞拍點  
    - [x] 鳳凰分解  
        - [x] Chair spin 過頭（[blacky 可以換手欸](https://www.instagram.com/p/C0eLx2GI_rE/)）*7  
    - [x] 地板  
        - [x] 側翻 20  ",日常進擊紀錄 202511-12.md
2025-11-21,比賽旋轉+固定元素,Flow,,"- [x] 暖身（練習無管暖身）  
    - [x] 跳前  
        - [x] 拉筋 30分鐘  
        - [x] 無管肌力 10 分鐘（熱起來）  
    - [x] 跳中/跳後  
        - [x] Ayesha🌈腹跳上＋bounce，左 1  
        - [x] Shoulder Mount *3（呼吸＋慢慢感受）  
- [ ] 主菜  
    - [x] 比賽旋轉管  
        - [x] 跟音樂 * 6（呼吸點、細節、音樂拍點表現）  
            * 表現力  
            * 烤雞塞不夠  
            * 飛馬拍點  
    - [ ] 比賽固定管  
        - [ ] Cupid drop  
        - [ ] Russian split   
        - [x] HelloBoy 👉 forearm  
        - [x] Tornado  
        - [ ] [Machine gun no hands](https://www.instagram.com/p/ByHz3yRlw8G/?igsh=OGVxMmU5em8ydTdk)  
        - [ ] (開始動作）Sun flower 🌼 👉正坐👉[看起來很好玩的倒立](https://www.instagram.com/reel/DLBI8jYILfJ/?igsh=MWIycXgwNW9wdnFhMA==)下  
        - [x] 固定2 Try *3  
        - [x] Reiko flip*5  
        - [x] Sun flower *5  
    - [x] 鳳凰過頭*5（腳位、放鬆、腳板、V）  
        * 手破了不敢用  ",日常進擊紀錄 202511-12.md
2025-11-22,比賽地板,心室,,"* 強度：（今天是休息日，不要操死自己）  
* 目標：拍點和細節  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha🌈拉出來＋左拉 1（拉不出來）  
    - [x] Shoulder Mount 左右*7  
- [x] 主菜  
    - [x] 強化左側：左蝴蝶*10  
        * 小蝴蝶勉強可以，大蝴蝶還不敢，也不還敢到handspring  
        * 下來也很勉強哈哈哈  
    - [x] 旋轉細節  
        - [x] 比賽地板（修理所有拍點） *20+  ",日常進擊紀錄 202511-12.md
2025-11-23,私人課3,舞雲,,"* 提早40拉筋暖身  
* 固定管：鳳凰+手倒立；yogini drop/chopstick drop  
* 旋轉跳完 * 1  ",日常進擊紀錄 202511-12.md
2025-11-24,背上＋鳳凰過頭,舞雲,1.0,"* 強度：高（也沒有很累，晚餐吃的很飽，心情也ok → ? 但是練不起來捏啊咧咧）  
- [x] 二樓腹上 * try 3  
- [x] 動力背上*12  
- [x] 鳳凰  
    - [x] 衝、飛、過頭* 7/17  
    - [x] 衝、飛、過頭、撐住 * 4  
    - [x] 衝、飛、過頭、撐住、上 *2  
- [x] Cup 鳳凰換手 * 0/5  
- [x] 拉筋：側腿  ",日常進擊紀錄 202511-12.md
2025-11-25,比賽旋轉,Flow,1.5,"* 強度：中  
* 目標：效率練習（快速、盡量完美、不要想著偷時間、跑完課表即可）  
- [x] 暖身  
    - [x] 拉伸（深）  
    - [x] Ayesha 🌈 腹跳＋左跳 1  
    - [x] Shoulder Mount  *3  
- [x] 主菜  
    - [x] 比賽旋轉熟練 * 5  
        * 🚧 轉速控制，動作乾淨俐落（腳背、腳腳直直、進入乾淨、拍點），音樂表現力，呼吸、配速與體力  
        * 目標：輕鬆＋漂亮＋好看  
        * Notes  
            * 烤雞下手要推，有差！  
            * 飛馬烤雞拍點還要抓  
            * 旋轉1第一個八有點匆忙  
    - [x] 比賽固定元素  
        - [x] Drop  
            - [x] Chopstick Drop *10，有找到筷子角度了，drop timing 還得練  
            - [x] Machine Gun * Try 1 沒成功，要把腿腿扳上去  
            - [x] Reiko Flip *5  
        - [x] Chair spin過頭*5  
            * 手好像快破了 不好抓 不好過  
- [x] 拉筋：腰  ",日常進擊紀錄 202511-12.md
2025-11-26,比賽固定,舞雲,1.0,"* 強度：低（沒護腕很輕柔，而且時間蠻緊的）  
* 目標：出來吧🐦‍🔥！（成功脫敏護腕！）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力(手推車＋簡易版忍者拉)  
    - [x] Ayesha 🌈 腹輕跳＋左跳 1（記得翻好再跳 —>好很多！）  
    - [x] Chair spin  
    - [x] Chair spin 過頭（[blacky 可以換手欸](https://www.instagram.com/p/C0eLx2GI_rE/)）（脫敏）  
- [x] 主菜  
    - [x] 比賽固定元素  
        - [x] 鳳凰接手倒立 *10  
            * Try: 13  
            * 最後三次有成功，前面感覺還在適應...  
            * 今天沒有很用力，輕鬆練  
        - [x] 突然想起來的換手 2025/10/6 *3  
- [x] 拉筋：豎叉  ",日常進擊紀錄 202511-12.md
2025-11-27,比賽固定＋旋轉,自在空間,1.5,"* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha 🌈 拉出來+左毛毛蟲  
    - [x] Shoulder Mount Climb *3 (through BM)  
- [x] 主菜  
    - [x] 比賽固定元素  
        - [x] Chair spin過頭 *3  
            * 本來想練鳳凰，但是鋼管一直滑，居然會動，鎖也鎖不死...就放棄了  
        - [x] 突然想起來的換手 2025/10/6 *5  
            * 做好看  
        - [x] Inyeong 跑飛2025/8/22 *10(?) 一直跑  
            * 是畫圓的腳，右腳要繃直，畫外圈。左腳跳的時候也要直，往上跳  
        - [x] Inyeong 跑飛 → Chopstick Drop * 9  
- [ ] 拉筋：後腿  ",日常進擊紀錄 202511-12.md
2025-11-28,鳳凰颱風,心室,2.0,"* 強度：中（手破了）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha 🌈 側跳bounce ＋左側跳  
    - [ ] Dimitry * 2  
- [x] 主菜  
    - [x] 鳳凰拆解  
        - [x] 背上  
            - [x] Hold *7  
            - [x] 戳腳*3  
            - [x] 動力跳跳戳腳*5  
            - [x] 動力塞*5  
            - [x] 動力跳跳戳腳上去*6  
        - [x] Basic 鳳凰  
            - [x] Chair 過頭*一堆  
            - [x] V過頭*一大堆  
    - [x] 力氣功  
        - [x] 腹上Deadlift *14  
        - [x] Air腹上Deadlift *10  
        - [x] 漫步反側*8  
- [x] 拉筋：橫叉  ",日常進擊紀錄 202511-12.md
2025-12-01,比賽鳳凰修理,舞雲,2.0,"* 強度：中（一直跑但鳳凰在睡覺，手破了稀有位置）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha 🌈 拉出來＋左🐛  
    - [x] Shoulder Mount 轉圈圈（注意呼吸）  
    - [x] Chair Spin（脫敏）  
- [x] 主菜  
    - [x] 鳳凰  
        - [x] Chair 過頭*7  
        - [x] V過頭*25  
        - [x] 鳳凰*2/？  
            * 要創造「圓形動力」→ 這樣過頭就很方便囉  ",日常進擊紀錄 202511-12.md
2025-12-02,比賽旋轉+固定drop,舞雲,1.5,"* 強度：中（旋轉管越來越不累了～）  
- [x] 暖身  
    - [x] 拉筋(深）  
    - [x] Ayesha 🌈腹跳+左跳1  
    - [x] Sm climb  
- [x] 主菜  
    - [x] 旋轉*6  
        * 轉速：重心移動轉速可以上去👍  
        * 今天剛開始黑太陽卡位很痛，後來越來越好。黑太陽要看鏡頭才帥喔  
        * 飛馬前下手要撐好，飛馬腿還可以再直、胯的位置。飛馬完下手推、屁股高、塞烤雞深。  
        * 今天烤雞進入很快喔😎👍  
    - [x] Chopstick drop *5  
        * 出發腿位置很重要，趴好比較不會晃  
        * 終於有drop 的感覺了！  
    - [x] Yogini drop *5  
        * 放不了手手捏  
        * 弧度有點不可愛→ 軟度肌力  ",日常進擊紀錄 202511-12.md
2025-12-04,旋轉管elbow+瑪麗安柏,心室,3.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈側慢跳+bounce，左側跳1（不太穩、最後到不了位置、X也不太會）  
    - [x] Shoulder mount 慢*3  
- [x] 主菜  
    - [x] 旋轉管  
        - [x] 關腋下elbow split  
        - [x] Wrist split  
            * Try 8次  
            * 練左BM牙刷  
            * 腳下來的時候、一直貼著右手，先前腿下再轉髖  
        - [x] Wrist split (elbow version)  
            * Try 11次，前面放腳腳不太穩（第一次還比較穩的感覺）  
            * Elbow 開腿蠻穩的，有推  
            * 軟度：右叉軟度（前腿、後腿），腰  
    - [x] 固定管  
        - [x] 瑪麗安柏 *7（推不太動了）  ",日常進擊紀錄 202511-12.md
2025-12-09,私人課 4,舞雲,1.0,* 排固定管  ,日常進擊紀錄 202511-12.md
2025-12-10,跑鳳凰,舞雲,0.0,"鳳凰 2/3（第一顆搞錯下手接法）  
* 穩定度：ok，但是腳腳怪怪的，一直片腿（因為今天練片腿）  
* 表現：今天剛好跑固定轉，過頭蠻順。最後一顆上去很輕！感覺有找回來  ",日常進擊紀錄 202511-12.md
2025-12-11,固定管搭音樂,心室,1.5,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈拉+左毛蟲  
    - [x] shoulder mount*3（今天比較不滑了！但是缺少挺胸先）  
- [x] 主菜  
    - [x] 固定管元素 * 5  
        - [x] 後滾翻25min（[練習](https://www.instagram.com/reel/DRSUOJ4j9Gf/?igsh=aDA1dm4yMWxoMXNk) 20+後滾翻30）  
            - [ ] ＋[練習](https://www.instagram.com/reel/DR70c7WkxCI/?igsh=NnFweWZlaXE1aG8y)＋[練習](https://www.instagram.com/reel/DOgxiAaCG3H/?igsh=NG9uNm9pb3RsMTF6)＋[後滾翻 ](https://www.instagram.com/p/DSAH_bPjAcY/?igsh=MXZmZTM3d3N3dXR3MA==)30 次）  
        - [x] 地板（Floor cup split→挖手→ sm 蹦→ 滾 → 夾右腿倒立 → 迅速滾到旁邊 → 後滾翻 → 準備跑鳳凰）  
            - [x] Cup split*20  
            - [x] 夾腿手倒立*20  
        - [x] 洗衣機*5  
        - [x] Ayesha lock*5  
    - [x] 固定管跟音樂 * 10  
    - [x] 力氣招  
        - [x] 希臘神腹上 *3/6  
        - [x] Cup 卍字飛 *3  ",日常進擊紀錄 202511-12.md
2025-12-12,鳳凰颱風,心室,2.5,"- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata   
    - [x] Ayesha🌈腹跳+左1（突然發現forearm也可以腹跳！）  
    - [x] Shoulder mount 轉圈圈  
    - [x] [新式暖身](https://www.instagram.com/reel/DRzd0UJDzzD/?igsh=OTdyd3o4Z2M2c2R3)(隨便做了幾個前面的）  
- [x] 主菜  
    - [x] 鳳凰  
        - [x] 背上  
            - [x] 傑克刀跳hold*5  
            - [x] 動力跳hold*5  
            - [x] 動力跳上*7  
            - [x] 動力直接hold 戳（不准翻）*5  
        - [x] Basic元素  
            - [x] Chair 過頭*20  
            - [x] 踢腿過頭*？  
    - [x] 力氣招  
        - [x] Elbow Ayesha hold 回來*5/5  
        - [x] True grip hold 回來*0/5  
            * 上去的時候脖子hold 住，不要躺，這樣扣腳就不會歪了！  
    - [x] 固定管跟音樂*10  ",日常進擊紀錄 202511-12.md
2025-12-13,比賽旋轉,Flow,,"* 今天身體狀況不好，很累。  
- [x] 暖身  
    - [x] 拉伸（深）40分鐘  
    - [x] Ayesha🌈側跳（後做）  
    - [x] shoulder mount*3（後做）  
- [x] 主菜  
    - [x] 比賽旋轉*6  
        * 第一段：4/6  
        * 第一+二段：6/6  
        * 注意姿勢！先暖開想好（參考週二筆記）  
        * 注意轉速控制！第二段還是偏慢（尤其要保證飛馬有一圈）  
        * 黑太陽居然壞了（前面的辮子也不穩，肚子很滑），黑太陽拉越用力越不滑越不痛  
    - [ ] 固定元素  
        - [ ] 洗衣機  
        - [ ] Chopstick drop  
        - [ ] Yogini drop  ",日常進擊紀錄 202511-12.md
2025-12-15,鳳凰颱風,舞雲,1.0,"- [x] Basic鳳凰  
    - [x] 基本過頭*4  
    - [x] 基本*4  
    - [x] 片腿過頭*8  
    - [x] 片腿*3  
- [x] 腹上*3  
- [x] 左側過頭練習*10  
- [x] Cup鳳凰 3/4  
- [x] 右手fly by 換手練習*4  
- [x] 洗衣機*5  ",日常進擊紀錄 202511-12.md
2025-12-16,比賽固定管,心室,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha🌈腹跳  
    - [x] Shoulder mount *3連續  
- [x] 主菜  
    - [x] 固定管跟音樂*5  
    - [x] 精修動作*10  
        - [x] Cup 劈腿*20  
        - [x] 後滾翻*30  
        - [x] 手倒立*20  ",日常進擊紀錄 202511-12.md
2025-12-17,比賽旋轉管,自空,1.0,"- [x] 暖身  
    - [x] 拉筋（深）  
    - [x] 肌力  
    - [x] Ayesha 🌈拉+左毛蟲（後做）  
    - [x] Should mount 轉圈（後做）  
- [x] 主菜  
    - [x] 旋轉管*4  
        * 轉速 節拍 呼吸 表現力  ",日常進擊紀錄 202511-12.md
2025-12-18,比賽旋轉管,自空,1.0,"- [x] 暖身  
    - [x] 肌力  
    - [x] Ayesha 🌈腹跳+左1（今天很沒力，cup超不穩  
    - [x] SM直腿  
- [x] 主菜  
    - [x] 固定管  
        - [x] Elbow Ayesha lock*7/10  
        - [x] 洗衣機*10  
    - [x] 固定管跟音樂（慢練）*10  ",日常進擊紀錄 202511-12.md
2025-12-27,比賽固定2元素,心室,2.0,"- [x] Swing +踩 ->🐛-> Ayesha drop  
- [x] 正爬 V outside 換outside旋轉  
- [x] 後滾翻*30  ",日常進擊紀錄 202511-12.md
2025-12-29,課後大練,舞雲,2.0,"* 強度：高（先連2上課再練到 11:45🤪，差不多四小時)  
- [x] 過頭*5  
- [x] 鳳凰*3/9  
- [x] 片腿後鳳凰7/10  
- [x] Cup 過頭1/2（一步沒成功），鳳凰 2/2  
- [x] 洗衣機那套*3  
- [x] 跑正手*3  
- [x] 後滾翻 *10  ",日常進擊紀錄 202511-12.md
2026-01-01,比賽固定管,心室,3.0,"* 強度：高（好久沒練狀態不錯）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Tabata  
    - [x] Ayesha 🌈 腹跳  
    - [x] Shoulder Mount 轉圈  
    - [x] Elbow 跳*10  
- [x] 主菜  
    - [x] 固定管 1 元素修理  
        - [x] Cup 劈腿  
        - [x] 後滾翻 * 5  
        - [x] 鳳凰*3  
    - [x] 固定管 2 元素修理  
        - [x] Outside 換 outside 腳腳  
    - [x] 固定管 跟音樂  
        - [x] 50%*3  
        - [x] 75%*1，85%*1，95%*1  
        - [x] 100%*4  
  
  ",日常進擊紀錄 202511-12.md
2026-01-02,比賽旋轉,自空,1.5,"* 強度：高（感覺身體很累）  
- [x] 暖身  
    - [x] 拉伸（深 40 分鐘）  
    - [x] 離管肌力（起背肌）  
    - [x] Ayesha🌈毛蟲（後做，非常不穩，超累），左毛蟲  
    - [x] SM（後做，起不來，掛著）  
- [x] 主菜  
    - [x] 旋轉管 *6 （拍點呼吸細節）  
        - 旋轉 1  
♦️起轉就要腋下，這樣比較好轉  
♦️Braid微掉，但還可以。   
♦️黑太陽：憋尿往上戳（不要往下戳）  
        - 旋中地：很沒力彈震欸  
        - 旋轉 2  
♦️cherry kink 腳要尻低，手有點隨便  
♦️飛馬後胯不太正（得練，往後戳，不要戳直就翻胯）  
♦️飛馬拍點（需要多一點，咚咚咚完就直接開，不要慢開）⭐️  
♦️烤雞塞會兩段式下降，而且塞的不太深  ",日常進擊紀錄 202511-12.md
2026-01-04,私人課 6,dazzling,,* 修理固定管  ,日常進擊紀錄 202511-12.md
2026-01-05,固定管元素,舞雲,1.0,"- [x] Cup 踢腿 10（有變高、滯空感久一點）  
- [x] 洗衣機*5（但沒有洗好，換邊就不會）  
- [x] 鳳凰 10/10！（感覺今天很有力氣，再來就是要做漂亮了～而且這次是斷斷續續做）  
做玩偶，複製熊  ",日常變強紀錄 202601-03.md
2026-01-06,固定管元素,心室,1.0,"* 強度：中（但身體有點累）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha🌈腹跳上+左跳1+elbow 跳*5  
    - [x] Shoulder mount慢上*2  
- [x] 主菜  
    - [x] 後滾翻*30（手扶同側比較好過頭，也比較不會壓到頭髮）  
    - [x] 倒立上下*10（下來前重量往後就不會掉）  
    - [x] 倒立上下接後滾翻*5  
    - [x] 洗衣機*10（最後用腳帶慣性！？）  
    - [x] Swing swing*5（很沒力）  ",日常變強紀錄 202601-03.md
2026-01-07,,舞雲,0.5,,日常變強紀錄 202601-03.md
2026-01-08,旋轉管精修,心室,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha🌈拉出來  
    - [x] SM直腿  
- [x] 主菜  
    - [x] 元素修理  
        - [x] 倒立+後滾翻  ",日常變強紀錄 202601-03.md
2026-01-09,微大跳,自空,1.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Tabata  
    - [x] Ayesha🌈+SM爬*2  
- [x] 主菜  
    - [x] 固定管跟音樂*5  
    - [x] 大跳*1（全部不含鳳凰）  ",日常變強紀錄 202601-03.md
2026-01-12,固定管元素修理,舞雲,1.5,"* 強度：高  
- [x] 固定管元素修理  
    - [x] Cup 劈腿*5  
    - [x] 倒立→ 後滾翻→ 假鳳凰*7；真鳳凰*5  
    - [x] 洗衣機那套*3（洗衣機開頭踢腿）  ",日常變強紀錄 202601-03.md
2026-01-13,比賽地板,心室,1.0,"* 強度：低  
- [x] 地板元素  
    - [x] 倒立 → 後滾翻（肩頂＋腿先落地+在頭全部過完之前 屁屁都要在頭正上方)  
    - [x] 起身 → Cup 劈腿（看上手＋想著左腳踢右肩，想腳背！）  
- [x] 地板動作（跟音樂） * 1  
- [x] Try  
    - [x] 站立下腰：有 try 很多次，但沒成功  
    - [x] 旋轉劈腿：有 try 一下下，但沒成功  ",日常變強紀錄 202601-03.md
2026-01-14,固定管大跳,舞雲,1.0,"* 強度：高  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha🌈側跳 + 左跳 1  
    - [x] SM（低*2, 捲*1, 直腿*1）  
- [x] 主菜  
    - [x] 固定管跟音樂大跳*5  
        - [x] 慢跳 75%*1  
        - [x] 正常速度*2  
            * 問題：速度  
                * 鳳凰來不及（因為後滾翻太慢）  
                * Elbow Drop 來不及（因為前面有點慢）  
        - [x] 慢速修動作 *1  
            - [x] 鳳凰（要趕緊推＋轉） → 未脫敏...  
            - [x] 後滾翻*4  
        - [x] 正常速度*1：這次鳳凰成功剛上去了！  
    - [x] 大跳*1  ",日常變強紀錄 202601-03.md
2026-01-15,比賽元素修理,心室,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
- [x] 主菜  
    - [x] 後滾翻  
    - [x] straddle毛毛蟲 elbow  ",日常變強紀錄 202601-03.md
2026-01-16,去抱石攀岩休息,,,,日常變強紀錄 202601-03.md
2026-01-19,私人課,舞雲,1.5,* 修理固定管細節  ,日常變強紀錄 202601-03.md
2026-01-20,肩倒立後滾翻＋跳舞修理＋腦練,家裡,,* 強度：低  ,日常變強紀錄 202601-03.md
2026-01-21,修固定管細節,舞雲,,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力+swing  
- [x] 主菜  
    - [x] 固定2 修細節+定拍  
        - [x] Elbow Ayesha彈出 drop*3  
        - [x] 洗衣機*2（腳背+慣性+蓋肩）  
        - [x] A下+洗衣機腳步*10  
    - [x] 固定管小跳跟音樂腦練*5  ",日常變強紀錄 202601-03.md
2026-01-21,固定管細節修理,心室,,"* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] A拉出來  
    - [x] SM 直腿連三  
- [x] 主菜  
    - [x] 固定1細節小跳  
    - [x] 固定1 跟音樂小跳  ",日常變強紀錄 202601-03.md
2026-01-22,大跳,舞雲,,"* 強度：高  
- [x] 暖身  
    - [x] 拉深  
    - [x] 肌力  
    - [x] Tabata   
    - [x] A跳上+左跳  
    - [x] SM*2 +爬*1  
- [ ] 主菜  
    - [x] Chair 過頭*5  
    - [x] 固定管細節+訂拍  
        - [x] 慢速80%*1  
        - [x] 正常速*2  
    - [ ] 大跳  ",日常變強紀錄 202601-03.md
2026-01-26,鳳凰脫敏,舞雲,0.0,跑飛過頭整堂個脫敏手  ,日常變強紀錄 202601-03.md
2026-01-27,固定2對拍,自空,,"* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Ayesha🌈拉+SM*3  
- [x] 主菜  
    - [x] 固定二細節修理*5  
        - [x] Elbow Ayesha drop*5  
        - [x] 洗衣機*3*5  
    - [x] 固定二跟拍*3  
    - [x] 固定跟拍*1  ",日常變強紀錄 202601-03.md
2026-01-28,,心室,1.0,"* 強度：中（狀態很不錯）  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Chair spin ＋ Dimitry 過頭  
    - [x] Ayesha🌈  
    - [x] SM 轉圈*3  
- [x] 主菜  
    - [x] 後滾翻*30（先關胯再下來）  
    - [x] Handspring腳踏車 轉圈 洗衣機＋正爬細節（今天的鳳凰有夠輕鬆～）*4  
    - [x] SM落地倒立 後滾翻 鳳凰過頭*5  
    - [x] Cup split*8  
    - [x] 固定跟拍*2  ",日常變強紀錄 202601-03.md
2026-01-29,大跳,舞雲,1.0,"* 強度：中（經痛+體力低落）  
- [x] 暖身  
    - [x] 拉筋  
    - [x] Tabata  
    - [x] Ayesha🌈  
    - [x] SM  
    - [x] Chair Spin+dimitry  
- [x] 主菜  
    - [x] 固定管跟拍*1  
    - [x] 大跳*1  ",日常變強紀錄 202601-03.md
2026-02-02,私人課,舞雲,2.0,"* 修理固定管 2  
* 修改地板動作  
* 大跳一次  ",日常變強紀錄 202601-03.md
2026-02-03,固定細節,心室,1.0,"* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha 🌈 腹跳+ SM 轉圈  
- [x] 主菜  
    - [ ] 後滾翻*30  
    - [x] Cup Split*20  
    - [x] 爬管 → V → Outside → DragonFly → Outside*10  
        * 畫手和面向，節奏  
    - [x] 正坐 → Swing → 扣腳 → 毛毛蟲 → Elbow Ayesha*5  
        * 面向，節奏  ",日常變強紀錄 202601-03.md
2026-02-04,地板動作細節,心室,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Ayesha 🌈 拉出來+ SM 轉圈  
    - [x] 後滾翻*5  
    - [x] Dimitry Chair Spin *3  
- [x] 主菜  
    - [x] 洗衣機  
    - [x] 地板動作（＋音樂）  ",日常變強紀錄 202601-03.md
2026-02-05,大跳,舞雲,1.0,"* 強度：中  
- [x] 暖身  
    - [x] 拉伸  
    - [x] Tabata  
    - [x] Ayesha🌈側直腿跳+SM  
    - [x] Dimitry 過頭 左右*3  
- [x] 主菜  
    - [x] 大跳*3  ",日常變強紀錄 202601-03.md
2026-02-06,修地板細節,心室,1.0,"* 強度：低  
- [x] 暖身  
    - [x] 拉伸  
    - [x] 後滾翻*10  
    - [x] Dimitriy 過頭*3  
- [ ] 主菜  
    - [x] 地板動作（＋音樂）  
        - [x] Try 大法師  
    - [ ] 旋轉地板（＋音樂）  
    - [ ] 結尾抓娃方式（娃在旋轉管左側）可以刺完對鏡頭微笑  
    - [ ] 練習畫手（正爬、outside）  ",日常變強紀錄 202601-03.md
2026-02-07,大跳,珍珠,,"* 強度：高  
- [x] 暖身  
    - [x] 離管暖身套組（肌力＋軟度＋闊背）  
- [x] 主菜  
    - [x] 大跳*2  ",日常變強紀錄 202601-03.md
2026-02-10,私人課,舞雲,2.0,修理細節＋大跳*2  ,日常變強紀錄 202601-03.md
2026-02-11,地板練習+細節,心室,1.0,"- [x] 暖身  
    - [x] 拉伸  
- [x] 主菜  
    - [x] 旋轉中地板  ",日常變強紀錄 202601-03.md
2026-02-12,修理細節+大跳*3,心室,3.0,"- [x] 暖身  
    - [x] 拉伸  
    - [x] 肌力  
    - [x] Tabata  
    - [x] Ayesha🌈腹跳+SM*3  
    - [x] 後滾翻*5 + Dimitry 過頭*3  
- [x] 主菜  
    - [x] 修理細節練3-5次  
        - [x] 固定管  
            - [x] Shoulder mount jump 前：先咬娃再轉身，畫圓腳貼地  
            - [x] 倒立歪腿膝蓋夾鈍角，手近管一點  
            - [x] 鳳凰面向注意，pencil 肚臍面管+腳稍微往後縮屁股（才直）  
            - [x] 洗衣機爆衝感  
            - [x] Swing 先hold 好（上肢+核心），重量給手可以先開腳。踩回去不用太高。  
        - [x] 地板  
            - [x] 躺下來先看腳、轉身膝蓋貼地看前方  
            - [x] 扯娃（去死用力+捨不得抖抖抖）  
            - [x] 橋不需要踮腳，劈腿滑歪歪的手趴地  
        - [x] 旋轉中間地板  
            - [x] 黑太陽嘎啦嘎啦後，慢慢趴下去，不要太舒服停在那裡  
            - [x] 第二個咚咚咚咚，慢慢起身不要站直甩頭（肩膀？）  
        - [ ] 結尾地板  
            - [ ] 縮球轉身，可以轉兩圈再抓娃  
    - [x] 大跳*3  ",日常變強紀錄 202601-03.md
